Unnamed: 0,plant1_train_mea_ddhr,plant1_train_tem_in_loc1,plant1_train_hum_in_loc1,plant1_train_tem_coil_loc1,plant1_train_tem_in_loc2,plant1_train_hum_in_loc2,plant1_train_tem_coil_loc2,plant1_train_tem_in_loc3,plant1_train_hum_in_loc3,plant1_train_tem_coil_loc3,plant1_train_tem_out_loc1,plant1_train_hum_out_loc1,plant1_train_cond_loc1,plant1_train_cond_loc2,plant1_train_cond_loc3,year,moth,day,hour,min
6950,2017-07-21 4:00,30.21,68.86,29.06,29.02,72.74,28.87,28.01,76.83,28.38,26.15,83.15,0.0,0.0,0.0,2017,7,21,4,0
6951,2017-07-21 5:00,30.09,72.8,29.18,29.14,74.76,28.95,28.16,78.14,28.34,26.88,83.55,0.0,0.0,0.0,2017,7,21,5,0
6952,2017-07-21 6:00,30.18,72.13,29.44,29.17,75.4,28.91,28.19,78.97,28.57,26.85,82.91,0.0,0.0,0.0,2017,7,21,6,0
6953,2017-07-21 7:00,30.05,72.65,29.25,29.08,75.92,28.83,28.28,79.06,28.45,27.0,83.49,0.0,0.0,0.0,2017,7,21,7,0
6954,2017-07-21 8:00,30.15,73.9,29.14,29.32,76.25,28.99,28.89,78.11,28.53,30.18,71.67,0.0,0.0,0.0,2017,7,21,8,0
6955,2017-07-21 9:00,30.57,71.09,29.22,30.09,72.47,29.06,29.66,73.84,28.95,30.7,67.06,0.0,0.0,0.0,2017,7,21,9,0
6956,2017-07-21 10:00,30.91,68.89,29.41,30.63,70.48,29.14,30.51,69.96,29.22,31.89,62.06,0.0,0.0,0.0,2017,7,21,10,0
6957,2017-07-21 11:00,31.37,68.16,29.56,31.15,67.95,29.14,31.18,68.22,29.41,33.02,58.06,0.0,0.0,0.0,2017,7,21,11,0
6958,2017-07-21 12:00,31.79,66.61,29.71,31.55,66.54,29.56,31.49,66.18,29.18,34.88,54.09,0.0,0.0,0.0,2017,7,21,12,0
6959,2017-07-21 13:00,32.47,65.87,29.98,32.16,65.66,29.56,31.89,65.32,29.33,34.76,55.68,0.0,0.0,0.0,2017,7,21,13,0
6960,2017-07-21 14:00,32.89,65.75,30.02,32.71,65.38,29.71,32.68,65.78,29.64,34.73,57.23,0.0,0.0,0.0,2017,7,21,14,0
6961,2017-07-21 15:00,33.17,65.93,30.21,32.92,65.9,29.9,32.62,66.82,29.6,34.24,59.71,0.0,0.0,0.0,2017,7,21,15,0
6962,2017-07-21 16:00,33.23,66.24,30.25,32.89,66.64,29.75,32.53,67.06,29.79,33.41,62.67,0.0,0.0,0.0,2017,7,21,16,0
6963,2017-07-21 17:00,33.26,66.15,30.36,33.08,66.03,30.05,32.47,67.61,29.83,33.2,62.73,0.0,0.0,0.0,2017,7,21,17,0
6964,2017-07-21 18:00,33.05,64.26,30.4,32.83,64.47,29.94,32.16,66.85,29.75,31.7,63.98,0.0,0.0,0.0,2017,7,21,18,0
6965,2017-07-21 19:00,32.71,65.45,30.32,32.5,64.65,29.94,31.55,68.53,29.79,30.67,69.75,0.0,0.0,0.0,2017,7,21,19,0
6966,2017-07-21 20:00,32.31,67.98,30.32,32.01,66.88,29.94,31.09,70.7,29.64,29.72,74.05,0.0,0.0,0.0,2017,7,21,20,0
6967,2017-07-21 21:00,32.1,68.65,30.28,31.76,68.1,29.86,30.73,71.64,29.56,29.26,75.37,0.0,0.0,0.0,2017,7,21,21,0
6968,2017-07-21 22:00,32.13,67.64,30.36,31.52,68.44,29.98,30.45,73.63,29.56,28.71,78.75,0.0,0.0,0.0,2017,7,21,22,0
6969,2017-07-21 23:00,32.01,67.98,30.32,31.06,70.7,29.75,30.18,74.02,29.33,28.65,78.08,0.0,0.0,0.0,2017,7,21,23,0
6970,2017-07-22 0:00,31.7,70.09,30.25,30.73,72.59,29.79,29.93,75.73,29.33,27.86,82.69,0.0,0.0,0.0,2017,7,22,0,0
6971,2017-07-22 1:00,31.49,70.91,30.09,30.45,73.78,29.67,29.51,77.56,29.29,27.64,83.49,0.0,0.0,0.0,2017,7,22,1,0
6972,2017-07-22 2:00,31.31,71.52,30.09,30.18,74.69,29.83,29.32,77.5,29.29,27.4,84.55,0.0,0.0,0.0,2017,7,22,2,0
6973,2017-07-22 3:00,31.12,71.83,29.98,29.9,75.79,29.71,29.14,78.69,29.29,27.25,85.23,0.0,0.0,0.0,2017,7,22,3,0
6974,2017-07-22 4:00,30.85,71.98,29.9,29.72,75.67,29.64,28.89,78.94,29.29,27.06,85.04,0.0,0.0,0.0,2017,7,22,4,0
6975,2017-07-22 5:00,30.7,72.86,30.02,29.54,76.62,29.52,28.83,79.33,29.14,26.7,86.66,0.0,0.0,0.0,2017,7,22,5,0
6976,2017-07-22 6:00,30.57,73.44,29.83,29.47,76.86,29.64,28.59,79.91,29.18,26.85,85.74,0.0,0.0,0.0,2017,7,22,6,0
6977,2017-07-22 7:00,30.36,73.84,29.83,29.41,76.86,29.52,28.59,80.19,29.18,27.49,83.46,0.0,0.0,0.0,2017,7,22,7,0
6978,2017-07-22 8:00,30.42,74.42,29.75,29.57,76.28,29.52,28.93,77.96,29.22,27.7,82.78,0.0,0.0,0.0,2017,7,22,8,0
6979,2017-07-22 9:00,30.51,74.21,29.71,29.84,75.85,29.52,29.11,78.69,29.25,28.5,78.75,0.0,0.0,0.0,2017,7,22,9,0
6980,2017-07-22 10:00,30.7,73.05,29.9,30.15,74.36,29.67,29.41,77.08,29.33,28.96,75.79,0.0,0.0,0.0,2017,7,22,10,0
6981,2017-07-22 11:00,30.94,71.06,30.02,30.42,72.62,29.71,29.96,74.69,29.41,30.48,70.02,0.0,0.0,0.0,2017,7,22,11,0
6982,2017-07-22 12:00,31.31,69.57,29.94,31.06,70.73,29.83,30.73,71.67,29.56,32.41,62.33,0.0,0.0,0.0,2017,7,22,12,0
6983,2017-07-22 13:00,32.07,67.19,30.32,31.83,67.49,29.94,31.67,68.35,30.02,33.6,57.48,0.0,0.0,0.0,2017,7,22,13,0
6984,2017-07-22 14:00,32.53,64.44,30.36,32.56,63.31,30.13,32.19,64.53,29.94,32.74,58.82,0.0,0.0,0.0,2017,7,22,14,0
6985,2017-07-22 15:00,32.89,61.75,30.51,32.83,61.97,30.32,32.31,63.19,30.21,32.8,59.71,0.0,0.0,0.0,2017,7,22,15,0
6986,2017-07-22 16:00,32.99,63.19,30.74,33.02,61.32,30.32,32.44,63.89,30.21,32.31,62.39,0.0,0.0,0.0,2017,7,22,16,0
6987,2017-07-22 17:00,32.83,64.38,30.82,32.68,63.74,30.32,31.58,67.34,30.05,31.25,66.51,0.0,0.0,0.0,2017,7,22,17,0
6988,2017-07-22 18:00,32.77,64.56,30.67,32.71,63.95,30.28,31.89,66.39,30.21,31.4,65.69,0.0,0.0,0.0,2017,7,22,18,0
6989,2017-07-22 19:00,32.62,65.38,30.7,32.59,63.55,30.32,31.55,67.0,30.28,29.96,70.3,0.0,0.0,0.0,2017,7,22,19,0
6990,2017-07-22 20:00,32.25,67.86,30.63,32.34,64.65,30.32,30.88,70.18,30.02,28.93,75.46,0.0,0.0,0.0,2017,7,22,20,0
6991,2017-07-22 21:00,31.76,67.49,30.51,31.86,65.72,30.32,30.45,70.57,29.86,28.38,76.77,0.0,0.0,0.0,2017,7,22,21,0
6992,2017-07-22 22:00,31.4,67.95,30.4,31.37,66.79,30.21,30.21,70.97,29.83,27.98,77.78,0.0,0.0,0.0,2017,7,22,22,0
6993,2017-07-22 23:00,31.4,67.77,30.4,30.97,68.07,30.17,29.78,72.44,29.75,27.7,79.0,0.0,0.0,0.0,2017,7,22,23,0
6994,2017-07-23 0:00,31.21,67.86,30.4,30.57,69.17,30.09,29.66,72.28,29.71,27.37,79.52,0.0,0.0,0.0,2017,7,23,0,0
6995,2017-07-23 1:00,31.0,68.89,30.21,30.36,70.48,30.17,29.35,74.18,29.71,26.97,83.67,0.0,0.0,0.0,2017,7,23,1,0
6996,2017-07-23 2:00,30.73,68.59,30.17,30.09,70.24,30.13,29.17,73.08,29.64,26.94,79.85,0.0,0.0,0.0,2017,7,23,2,0
6997,2017-07-23 3:00,30.42,70.79,30.05,29.96,70.73,30.05,29.02,74.21,29.56,26.88,82.02,0.0,0.0,0.0,2017,7,23,3,0
6998,2017-07-23 4:00,30.45,71.49,30.02,29.78,72.31,30.02,28.86,75.92,29.52,26.76,83.46,0.0,0.0,0.0,2017,7,23,4,0
6999,2017-07-23 5:00,30.42,72.1,30.05,29.78,72.86,30.13,28.8,76.77,29.48,26.76,84.13,0.0,0.0,0.0,2017,7,23,5,0
7000,2017-07-23 6:00,30.36,73.05,29.98,29.69,74.05,30.09,28.65,78.27,29.52,26.76,85.07,0.0,0.0,0.0,2017,7,23,6,0
7001,2017-07-23 7:00,30.27,73.72,29.75,29.6,75.18,29.98,28.65,79.18,29.48,27.19,84.46,0.0,0.0,0.0,2017,7,23,7,0
7002,2017-07-23 8:00,30.21,74.82,29.94,29.51,76.28,29.94,28.71,79.95,29.44,26.79,86.84,0.0,0.0,0.0,2017,7,23,8,0
7003,2017-07-23 9:00,30.09,76.89,29.75,29.44,77.75,29.94,28.62,79.64,29.37,26.88,88.06,0.0,0.0,0.0,2017,7,23,9,0
7004,2017-07-23 10:00,30.12,76.07,29.67,29.47,77.66,29.86,28.53,81.5,29.41,26.91,87.03,0.0,0.0,0.0,2017,7,23,10,0
7005,2017-07-23 11:00,30.21,75.82,29.6,29.57,77.5,29.9,28.77,80.46,29.37,27.46,85.07,0.0,0.0,0.0,2017,7,23,11,0
7006,2017-07-23 12:00,30.3,76.1,29.79,29.9,76.92,29.86,29.23,79.85,29.48,29.17,79.64,0.0,0.0,0.0,2017,7,23,12,0
7007,2017-07-23 13:00,31.0,72.8,29.98,30.79,74.45,30.09,30.42,75.55,29.67,32.28,66.51,0.0,0.0,0.0,2017,7,23,13,0
7008,2017-07-23 14:00,31.46,71.83,30.02,31.09,72.8,30.02,30.79,73.78,29.83,31.52,67.52,0.0,0.0,0.0,2017,7,23,14,0
7009,2017-07-23 15:00,31.49,72.07,30.13,31.21,71.86,30.17,31.0,72.8,29.86,30.7,71.52,0.0,0.0,0.0,2017,7,23,15,0
7010,2017-07-23 16:00,31.43,72.71,29.98,31.37,71.7,30.32,30.94,73.26,29.83,30.48,73.08,0.0,0.0,0.0,2017,7,23,16,0
7011,2017-07-23 17:00,31.43,72.83,30.02,31.18,72.99,30.02,30.63,75.0,29.86,30.02,75.34,0.0,0.0,0.0,2017,7,23,17,0
7012,2017-07-23 18:00,31.28,74.15,29.98,31.18,73.5,30.13,30.67,75.27,29.9,29.29,78.79,0.0,0.0,0.0,2017,7,23,18,0
7013,2017-07-23 19:00,31.25,74.24,29.94,31.09,74.24,30.13,30.51,76.16,29.83,28.71,81.87,0.0,0.0,0.0,2017,7,23,19,0
7014,2017-07-23 20:00,31.06,74.88,29.83,30.27,77.81,30.02,29.2,81.23,29.56,27.86,85.74,0.0,0.0,0.0,2017,7,23,20,0
7015,2017-07-23 21:00,30.88,75.49,29.75,30.42,76.1,29.98,29.69,78.51,29.6,27.67,86.08,0.0,0.0,0.0,2017,7,23,21,0
7016,2017-07-23 22:00,30.79,75.85,29.75,30.36,75.76,30.05,29.54,79.67,29.6,27.61,86.48,0.0,0.0,0.0,2017,7,23,22,0
7017,2017-07-23 23:00,30.73,77.35,29.71,30.3,76.92,30.02,29.54,79.91,29.56,27.8,86.26,0.0,0.0,0.0,2017,7,23,23,0
7018,2017-07-24 0:00,30.79,76.13,29.79,30.21,77.47,29.94,29.54,79.61,29.56,27.22,88.49,0.0,0.0,0.0,2017,7,24,0,0
7019,2017-07-24 1:00,30.79,75.92,29.79,29.84,77.81,29.83,28.93,80.43,29.44,26.36,86.9,0.0,0.0,0.0,2017,7,24,1,0
7020,2017-07-24 2:00,30.91,72.01,29.79,29.87,75.43,29.9,28.83,78.88,29.37,26.24,86.72,0.0,0.0,0.0,2017,7,24,2,0
7021,2017-07-24 3:00,30.76,71.18,29.71,29.9,73.11,29.83,28.71,77.29,29.33,26.97,81.01,0.0,0.0,0.0,2017,7,24,3,0
7022,2017-07-24 4:00,30.85,67.46,29.9,29.9,72.1,29.9,28.86,75.92,29.37,27.12,80.13,0.0,0.0,0.0,2017,7,24,4,0
7023,2017-07-24 5:00,30.79,70.36,29.9,29.84,72.74,29.79,28.71,77.08,29.33,26.79,84.1,0.0,0.0,0.0,2017,7,24,5,0
7024,2017-07-24 6:00,30.7,69.96,29.71,29.63,72.8,29.75,28.56,75.46,29.33,26.64,80.71,0.0,0.0,0.0,2017,7,24,6,0
7025,2017-07-24 7:00,30.6,70.82,29.64,29.6,73.78,29.75,28.65,77.56,29.22,26.94,82.45,0.0,0.0,0.0,2017,7,24,7,0
7026,2017-07-24 8:00,30.6,72.74,29.75,29.96,73.2,29.83,28.89,76.01,29.29,27.25,76.1,0.0,0.0,0.0,2017,7,24,8,0
7027,2017-07-24 9:00,30.54,71.46,29.64,29.44,71.55,29.64,28.28,74.82,29.25,27.46,76.04,0.0,0.0,0.0,2017,7,24,9,0
7028,2017-07-24 10:00,30.57,73.11,29.64,29.87,73.29,29.56,28.96,76.5,29.33,27.25,78.69,0.0,0.0,0.0,2017,7,24,10,0
7029,2017-07-24 11:00,30.67,75.7,29.67,30.09,76.19,29.67,29.32,78.79,29.33,27.64,80.53,0.0,0.0,0.0,2017,7,24,11,0
7030,2017-07-24 12:00,30.54,73.14,29.6,29.81,73.99,29.52,28.62,77.99,29.18,25.93,85.78,0.0,0.0,0.0,2017,7,24,12,0
7031,2017-07-24 13:00,30.54,71.86,29.52,29.6,75.0,29.52,28.53,79.03,29.22,26.06,87.94,0.0,0.0,0.0,2017,7,24,13,0
7032,2017-07-24 14:00,30.54,73.23,29.56,29.44,76.16,29.48,28.59,79.21,29.1,25.84,90.02,0.0,0.0,0.0,2017,7,24,14,0
7033,2017-07-24 15:00,30.15,74.79,29.52,29.17,77.78,29.44,28.25,81.9,29.1,25.9,91.33,0.0,0.0,0.0,2017,7,24,15,0
7034,2017-07-24 16:00,30.18,75.49,29.33,28.8,80.37,29.37,27.7,84.65,28.83,26.58,88.55,0.0,0.0,0.0,2017,7,24,16,0
7035,2017-07-24 17:00,30.27,75.85,29.48,29.38,78.17,29.41,28.28,83.06,28.99,27.09,84.28,0.0,0.0,0.0,2017,7,24,17,0
7036,2017-07-24 18:00,30.24,74.6,29.41,29.72,76.47,29.44,28.68,80.74,29.1,27.46,83.88,0.0,0.0,0.0,2017,7,24,18,0
7037,2017-07-24 19:00,30.3,76.01,29.44,29.57,78.17,29.37,28.5,82.97,29.14,26.67,88.68,0.0,0.0,0.0,2017,7,24,19,0
7038,2017-07-24 20:00,30.21,75.89,29.37,29.32,78.63,29.37,28.38,82.36,28.99,26.39,88.95,0.0,0.0,0.0,2017,7,24,20,0
7039,2017-07-24 21:00,30.18,75.98,29.44,29.23,79.15,29.22,28.22,83.67,28.95,26.48,89.38,0.0,0.0,0.0,2017,7,24,21,0
7040,2017-07-24 22:00,30.12,76.31,29.44,29.23,79.0,29.37,28.16,82.91,28.91,26.27,88.83,0.0,0.0,0.0,2017,7,24,22,0
7041,2017-07-24 23:00,30.12,75.58,29.44,29.02,79.18,29.25,28.1,82.75,28.87,26.0,90.02,0.0,0.0,0.0,2017,7,24,23,0
7042,2017-07-25 0:00,30.21,75.73,29.37,28.86,79.03,29.29,27.89,82.97,28.8,25.57,90.26,0.0,0.0,0.0,2017,7,25,0,0
7043,2017-07-25 1:00,30.18,75.12,29.44,28.5,80.71,29.18,27.77,83.76,28.87,25.75,90.69,0.0,0.0,0.0,2017,7,25,1,0
7044,2017-07-25 2:00,30.15,73.63,29.33,28.93,77.69,29.18,27.95,81.11,28.68,26.03,85.71,0.0,0.0,0.0,2017,7,25,2,0
7045,2017-07-25 3:00,30.18,69.44,29.52,28.96,75.27,29.18,27.98,78.69,28.68,25.66,84.43,0.0,0.0,0.0,2017,7,25,3,0
7046,2017-07-25 4:00,30.15,68.77,29.37,29.05,73.75,29.14,27.98,77.41,28.68,25.75,83.61,0.0,0.0,0.0,2017,7,25,4,0
7047,2017-07-25 5:00,30.12,69.17,29.44,29.02,72.95,29.18,27.83,77.2,28.8,26.0,82.72,0.0,0.0,0.0,2017,7,25,5,0
7048,2017-07-25 6:00,30.18,67.86,29.37,28.96,71.58,29.14,27.83,75.76,28.53,25.54,81.35,0.0,0.0,0.0,2017,7,25,6,0
7049,2017-07-25 7:00,30.12,67.19,29.33,28.96,71.18,29.14,27.89,75.15,28.53,25.66,80.56,0.0,0.0,0.0,2017,7,25,7,0
7050,2017-07-25 8:00,30.24,67.19,29.52,29.6,68.59,29.06,28.65,72.59,28.83,28.86,68.16,0.0,0.0,0.0,2017,7,25,8,0
7051,2017-07-25 9:00,30.79,65.84,29.48,30.02,67.28,29.14,29.26,70.6,28.91,31.43,59.19,0.0,0.0,0.0,2017,7,25,9,0
7052,2017-07-25 10:00,31.28,64.47,29.67,31.03,64.5,29.25,30.24,68.28,29.14,32.13,56.96,0.0,0.0,0.0,2017,7,25,10,0
7053,2017-07-25 11:00,31.61,63.68,29.75,31.37,63.71,29.37,30.6,66.76,29.18,32.01,56.59,0.0,0.0,0.0,2017,7,25,11,0
7054,2017-07-25 12:00,31.95,62.67,29.98,31.98,61.81,29.56,31.18,64.74,29.41,31.61,60.01,0.0,0.0,0.0,2017,7,25,12,0
7055,2017-07-25 13:00,32.41,61.42,30.09,32.31,60.53,29.56,31.58,63.1,29.64,31.15,62.7,0.0,0.0,0.0,2017,7,25,13,0
7056,2017-07-25 14:00,32.92,59.98,30.09,32.59,59.68,29.71,32.07,65.32,29.75,31.28,61.75,0.0,0.0,0.0,2017,7,25,14,0
7057,2017-07-25 15:00,33.23,58.64,30.28,32.89,59.04,29.71,,,29.86,31.12,62.52,0.0,0.0,,2017,7,25,15,0
7058,2017-07-25 16:00,33.78,56.81,30.7,33.14,58.24,29.83,,,29.98,30.24,64.77,0.0,0.0,,2017,7,25,16,0
7059,2017-07-25 17:00,33.96,55.65,30.86,33.08,58.09,29.9,,,30.02,30.33,63.77,0.0,0.0,,2017,7,25,17,0
7060,2017-07-25 18:00,33.6,56.44,30.97,33.02,57.45,29.94,,,29.94,30.05,64.07,0.0,0.0,,2017,7,25,18,0
7061,2017-07-25 19:00,33.14,57.45,30.82,32.41,58.39,29.98,,,29.86,29.14,66.88,0.0,0.0,,2017,7,25,19,0
7062,2017-07-25 20:00,32.5,58.7,30.74,32.25,58.79,29.86,,,29.64,27.67,70.67,0.0,0.0,,2017,7,25,20,0
7063,2017-07-25 21:00,31.98,60.29,30.55,31.76,59.49,30.05,,,29.6,27.43,72.13,0.0,0.0,,2017,7,25,21,0
7064,2017-07-25 22:00,32.04,60.59,30.59,31.37,61.23,29.94,,,29.48,26.91,76.5,0.0,0.0,,2017,7,25,22,0
7065,2017-07-25 23:00,31.34,64.44,30.32,30.63,65.51,29.83,,,29.37,26.58,79.09,0.0,0.0,,2017,7,25,23,0
7066,2017-07-26 0:00,31.12,62.55,30.28,30.3,64.16,29.9,,,29.41,26.94,71.61,0.0,0.0,,2017,7,26,0,0
7067,2017-07-26 1:00,30.88,60.59,30.32,29.87,63.55,29.83,,,29.22,26.15,73.57,0.0,0.0,,2017,7,26,1,0
7068,2017-07-26 2:00,30.57,60.32,30.25,29.41,63.1,29.75,,,29.14,25.42,75.31,0.0,0.0,,2017,7,26,2,0
7069,2017-07-26 3:00,30.33,59.98,30.17,29.02,63.49,29.64,,,29.02,24.9,76.25,0.0,0.0,,2017,7,26,3,0
7070,2017-07-26 4:00,30.09,60.23,30.17,28.65,64.38,29.64,,,28.99,24.71,77.32,0.0,0.0,,2017,7,26,4,0
7071,2017-07-26 5:00,29.69,61.05,29.9,28.32,64.59,29.52,,,28.68,24.38,76.59,0.0,0.0,,2017,7,26,5,0
7072,2017-07-26 6:00,29.38,59.95,29.94,28.07,63.0,29.48,,,28.8,25.32,70.24,0.0,0.0,,2017,7,26,6,0
7073,2017-07-26 7:00,29.2,56.93,29.67,28.32,58.58,29.67,,,28.64,27.06,59.71,0.0,0.0,,2017,7,26,7,0
7074,2017-07-26 8:00,29.51,54.85,29.9,28.86,55.74,29.56,,,28.99,28.68,53.79,0.0,0.0,,2017,7,26,8,0
7075,2017-07-26 9:00,29.87,54.33,29.9,29.44,54.15,29.75,,,29.18,29.93,49.85,0.0,0.0,,2017,7,26,9,0
7076,2017-07-26 10:00,30.33,52.84,30.02,30.27,51.92,29.75,,,29.25,30.48,48.29,0.0,0.0,,2017,7,26,10,0
7077,2017-07-26 11:00,30.94,52.72,30.09,30.97,51.37,29.71,,,29.52,30.85,47.28,0.0,0.0,,2017,7,26,11,0
7078,2017-07-26 12:00,31.37,51.13,30.17,31.21,50.64,29.9,,,29.64,30.82,48.96,0.0,0.0,,2017,7,26,12,0
7079,2017-07-26 13:00,32.01,50.7,30.4,31.98,48.96,29.9,,,29.9,31.86,49.3,0.0,0.0,,2017,7,26,13,0
7080,2017-07-26 14:00,32.53,50.31,30.67,32.34,49.39,30.05,,,30.02,31.89,48.57,0.0,0.0,,2017,7,26,14,0
7081,2017-07-26 15:00,33.02,50.09,30.78,32.62,49.69,30.25,,,30.09,31.86,50.73,0.0,0.0,,2017,7,26,15,0
7082,2017-07-26 16:00,33.29,50.03,30.78,32.95,49.48,30.28,31.89,52.63,30.25,31.73,50.73,0.0,0.0,0.0,2017,7,26,16,0
7083,2017-07-26 17:00,33.26,49.54,30.82,33.08,48.72,30.36,32.25,51.83,30.32,31.79,49.82,0.0,0.0,0.0,2017,7,26,17,0
7084,2017-07-26 18:00,33.29,49.48,30.89,32.89,49.15,30.4,32.34,51.07,30.21,31.37,52.35,0.0,0.0,0.0,2017,7,26,18,0
7085,2017-07-26 19:00,33.14,51.5,30.93,32.83,51.04,30.4,31.95,54.3,30.09,29.6,60.44,0.0,0.0,0.0,2017,7,26,19,0
7086,2017-07-26 20:00,32.86,57.33,30.97,31.86,59.49,30.25,30.79,63.43,29.94,28.38,71.61,0.0,0.0,0.0,2017,7,26,20,0
7087,2017-07-26 21:00,32.62,60.29,30.74,31.64,61.9,30.32,30.18,66.85,29.71,27.09,77.08,0.0,0.0,0.0,2017,7,26,21,0
7088,2017-07-26 22:00,32.16,61.78,30.7,31.12,63.89,30.25,29.6,67.19,29.67,26.12,80.95,0.0,0.0,0.0,2017,7,26,22,0
7089,2017-07-26 23:00,31.98,61.9,30.59,30.42,66.06,30.05,29.32,69.54,29.64,26.03,82.08,0.0,0.0,0.0,2017,7,26,23,0
7090,2017-07-27 0:00,31.73,63.03,30.63,30.18,67.37,30.13,29.14,70.39,29.52,26.21,81.9,0.0,0.0,0.0,2017,7,27,0,0
7091,2017-07-27 1:00,31.37,61.72,30.51,29.87,66.0,30.09,28.99,68.16,29.52,26.61,72.62,0.0,0.0,0.0,2017,7,27,1,0
7092,2017-07-27 2:00,30.94,57.94,30.36,29.47,61.69,29.98,28.5,63.98,29.41,25.84,66.42,0.0,0.0,0.0,2017,7,27,2,0
7093,2017-07-27 3:00,30.57,55.07,30.36,29.11,58.36,30.02,28.35,63.83,29.41,25.57,65.35,0.0,0.0,0.0,2017,7,27,3,0
7094,2017-07-27 4:00,30.3,54.98,30.4,28.93,57.48,29.94,27.77,60.41,29.29,25.11,68.41,0.0,0.0,0.0,2017,7,27,4,0
7095,2017-07-27 5:00,30.02,54.55,30.17,28.56,57.26,29.86,27.74,59.58,29.22,24.74,64.99,0.0,0.0,0.0,2017,7,27,5,0
7096,2017-07-27 6:00,29.72,55.34,30.28,28.32,57.63,29.67,27.46,60.68,29.02,24.53,68.16,0.0,0.0,0.0,2017,7,27,6,0
7097,2017-07-27 7:00,29.47,54.52,30.09,28.56,55.56,29.71,27.64,57.78,28.87,26.42,58.97,0.0,0.0,0.0,2017,7,27,7,0
7098,2017-07-27 8:00,29.54,52.69,29.94,29.05,52.66,29.75,28.22,54.95,29.06,28.07,51.62,0.0,0.0,0.0,2017,7,27,8,0
7099,2017-07-27 9:00,29.87,50.95,30.13,29.57,50.7,29.83,29.02,52.59,29.33,31.21,44.81,0.0,0.0,0.0,2017,7,27,9,0
7100,2017-07-27 10:00,30.45,54.0,30.13,30.39,51.47,29.9,29.96,53.97,29.6,32.56,46.61,0.0,0.0,0.0,2017,7,27,10,0
7101,2017-07-27 11:00,30.82,57.17,30.28,30.73,55.59,30.02,30.21,59.04,29.6,30.54,55.4,0.0,0.0,0.0,2017,7,27,11,0
7102,2017-07-27 12:00,31.15,59.1,30.17,31.15,56.81,30.02,30.76,59.28,29.79,31.43,56.01,0.0,0.0,0.0,2017,7,27,12,0
7103,2017-07-27 13:00,31.46,59.49,30.25,31.15,58.49,30.13,30.24,61.26,29.83,31.28,56.17,0.0,0.0,0.0,2017,7,27,13,0
7104,2017-07-27 14:00,31.98,56.53,30.4,31.83,55.28,29.94,31.03,57.63,29.86,30.85,55.22,0.0,0.0,0.0,2017,7,27,14,0
7105,2017-07-27 15:00,32.28,55.16,30.47,31.83,54.98,30.13,31.21,57.26,29.9,31.37,55.25,0.0,0.0,0.0,2017,7,27,15,0
7106,2017-07-27 16:00,32.31,56.07,30.59,31.95,55.65,30.17,31.31,58.15,29.98,30.27,59.13,0.0,0.0,0.0,2017,7,27,16,0
7107,2017-07-27 17:00,32.31,56.23,30.59,32.04,55.04,30.09,31.18,59.04,30.02,29.93,61.11,0.0,0.0,0.0,2017,7,27,17,0
7108,2017-07-27 18:00,31.95,58.58,30.51,31.95,56.56,30.09,30.82,60.68,29.83,28.56,65.6,0.0,0.0,0.0,2017,7,27,18,0
7109,2017-07-27 19:00,31.46,62.03,30.51,31.52,59.16,29.98,30.27,64.13,29.75,27.8,71.67,0.0,0.0,0.0,2017,7,27,19,0
7110,2017-07-27 20:00,31.37,64.07,30.47,31.25,61.97,30.21,29.96,67.09,29.75,27.7,73.75,0.0,0.0,0.0,2017,7,27,20,0
7111,2017-07-27 21:00,31.15,62.67,30.28,31.06,62.39,30.09,29.66,67.46,29.6,26.94,76.04,0.0,0.0,0.0,2017,7,27,21,0
7112,2017-07-27 22:00,30.97,63.52,30.21,30.54,64.07,30.13,29.35,67.19,29.56,26.88,76.71,0.0,0.0,0.0,2017,7,27,22,0
7113,2017-07-27 23:00,31.09,63.98,30.32,30.42,65.29,29.98,29.35,69.08,29.48,26.85,76.16,0.0,0.0,0.0,2017,7,27,23,0
7114,2017-07-28 0:00,31.09,63.77,30.44,30.09,66.54,30.21,28.83,70.82,29.56,26.39,77.9,0.0,0.0,0.0,2017,7,28,0,0
7115,2017-07-28 1:00,30.7,66.18,30.13,29.84,68.22,29.86,28.77,72.1,29.44,25.54,83.09,0.0,0.0,0.0,2017,7,28,1,0
7116,2017-07-28 2:00,30.73,64.68,30.05,29.63,69.08,29.86,28.5,73.53,29.37,25.54,84.37,0.0,0.0,0.0,2017,7,28,2,0
7117,2017-07-28 3:00,30.54,67.64,30.05,29.35,70.94,29.94,28.22,75.18,29.25,25.35,86.6,0.0,0.0,0.0,2017,7,28,3,0
7118,2017-07-28 4:00,30.45,68.32,30.05,29.05,72.86,29.9,27.98,76.92,29.22,25.26,88.03,0.0,0.0,0.0,2017,7,28,4,0
7119,2017-07-28 5:00,30.05,69.99,29.67,28.89,73.53,29.75,27.98,77.59,29.25,25.38,87.42,0.0,0.0,0.0,2017,7,28,5,0
7120,2017-07-28 6:00,30.02,69.69,29.9,28.71,73.9,29.64,27.89,75.18,29.18,25.14,85.04,0.0,0.0,0.0,2017,7,28,6,0
7121,2017-07-28 7:00,29.75,69.75,29.56,28.5,74.11,29.67,27.58,77.59,28.95,24.99,86.66,0.0,0.0,0.0,2017,7,28,7,0
